Otu,10,18,35,43,57,65,76
Otu19,0.008851155173033476,0.0005468553572427481,0.003099807188846171,0.0007071050216230409,0.007016028471601506,0.007629251495624582,0.03929580825691422
Otu37,6.800377529240601e-07,0.003631560985619823,5.165221373696719e-05,2.0398552199670423e-05,0.009003694790105024,0.0044923182188843684,0.02934939940071975
Otu24,0.0016749764157187503,0.0003465165477791743,0.010295080641905466,0.002248962603819867,0.017544859782598603,0.002000217269293595,0.04585657020409902
Otu15,0.003286075459769222,0.017411641776561737,0.0020912931164881834,0.06077623056868712,0.004819120694567876,0.012781743736316761,0.015944952065562273
Otu22,0.0417135555568772,0.01523306593298912,0.006992252543568611,0.005668465203295152,0.0010075040302884493,0.005059938300594998,0.0018270408895659784
Otu14,0.017600773106096312,0.01341745548415929,0.020674210565327183,0.0011868374325179805,0.0394616782044371,0.0021045042861563465,0.020803546261352796
Otu30,0.0047491782655318575,7.668975043391886e-05,0.0022970887188336064,0.059211251636346184,0.0029414843666017987,2.6209381871922233e-05,0.000921727578353663
Otu104,4.426954842529085e-05,0.005019028826306264,0.001031562819359048,0.000254267937862096,0.0024248379825924835,0.0008667754833974565,0.007860893955997502
Otu76,5.900471065463838e-05,0.0005261680620473422,0.0012591502551610272,0.0,0.001089356552256504,0.0002868440871376758,0.01684817229397595
Otu100,0.007670390458467106,0.0019387482153329454,0.0017544823349453509,4.0061564732241095e-07,5.139247864841915e-05,3.1357060568855863e-06,6.99895026817406e-05
Otu13,0.009661614273985228,0.00025006395496044814,0.033342476934194565,0.0024449771395135636,0.01902720106591005,0.0010025942950354267,0.037336103773365416
Otu90,4.9675203210123677e-08,0.013083366056283316,0.0012772119759271543,6.981682739848338e-05,0.0016713749015859018,0.0026980787163968976,0.002015010880616804
Otu33,0.023053510298571684,1.0898810311725052e-05,0.008599751628935337,0.000156682097212979,0.009120006929151714,4.2591020852948226e-05,0.011125306424219161
Otu50,0.0006589191167828782,0.02138894811893503,0.001135326573906544,3.5781916570461667e-06,0.0007869726058657989,0.0030595738697911656,0.005364670843031642
Otu12,0.0069164739664605195,0.02596448455005884,0.009393596575440219,0.0187834616129597,0.010529106638083855,0.021430413238704205,0.006048037478952513
Otu11,0.027577680225173633,0.0011281551483458923,0.024389421644931037,0.0005309850650903059,0.0282303337007761,0.0032443582313135266,0.022800668453176815
Otu32,0.0020795565766699533,0.035489761581023536,0.002209959901847469,2.0284675580721037e-06,0.00201562855697072,0.006484063575044274,0.03063869132832527
Otu58,0.0017241222376469523,0.002441679054754786,0.00382311021288236,0.00019400642486289144,0.007819191213153923,0.0023809146179398035,0.005593440423481866
Otu107,0.0012224177822872662,0.00020184473646622791,0.002570750890299678,1.4634422503453e-06,0.003198865787453542,9.643305171872877e-06,0.006673079868657321
Otu67,7.084610952764099e-05,0.014470902271568775,0.001180206968759497,0.0011838085336535187,0.0013966373400364773,0.0010078092459480104,0.006583638870097275
Otu8,0.06001764287551244,0.006624654633924365,0.011658605188131332,0.02075399582584699,0.05658742319792509,0.015133081343568241,0.030056714080274105
Otu54,0.0028572765877470374,0.00509413566517954,0.005443380835155646,7.945214619553553e-08,0.006720853923241066,0.0005254842237718549,0.025495349313132465
Otu36,7.579058471189152e-07,0.003066426560205097,0.0109749974993368,0.010281347824881474,0.008514015935361385,0.005639149186511834,0.03164131132264932
Otu55,0.0032321406276120492,0.00015563266636794046,0.015553792628149191,0.011838543616856137,0.002292358879155169,0.0004663859726861119,0.0019484238000586629
Otu93,1.8556402589335146e-06,0.0009230153334366756,0.0006613426483757697,3.268849771605649e-07,0.0019784613202015557,0.008597032399848104,0.005433754995465279
Otu1,0.410498986641566,0.1107517381509145,0.3134518985946973,0.2029015834753712,0.20405509819587073,0.012622960513302436,0.03479285088057319
Otu35,0.002020679608297845,0.005540523328818381,0.004013484382691483,0.0005170622025616467,0.02384355602165063,0.0019464719419678052,0.00867737332979838
Otu7,0.00257841187218825,0.15574312458435693,0.0021286833798512816,0.0009237688671296004,0.008209300746481555,0.08920222396651904,0.01488026479880015
Otu21,0.0014480648533208296,0.011308922432363033,0.0007931956788524985,2.1333117426062625e-05,0.01171371468808502,0.02109695536394914,0.02765935721496741
Otu74,0.001363285817205906,0.003482007718124199,0.0022838052342801043,0.0,0.0035621437964437064,0.001767845203479131,0.01875308093925317
Otu101,2.890395262511447e-05,0.009327301134665808,0.0006820317848905688,0.0,0.0005954400888488939,0.0005750015273709627,0.0011878568523873885
Otu122,0.0015400045744229374,0.00013556056352589016,0.0007683654985157773,5.447010820110639e-05,0.0010712524538879127,0.0006071272752402971,0.007659107369060318
Otu43,0.026430024454991024,0.005355012811075237,0.0024334387853741646,0.0024053301701011756,0.0003710397402869603,0.0032822703942656517,0.0003722715552593551
Otu16,0.008686514959360162,0.020603007326523464,0.005723833911664163,0.007928601776560148,0.008253899752162397,0.031181647752722103,0.005884729170550902
Otu26,0.0001749304791095104,0.023542785085737705,0.0030770065107693276,0.00015589639709408706,0.011404100436872492,0.004045829547673445,0.03237310300270716
Otu63,0.002548449420525382,2.1440163777697308e-07,0.015318219239513079,0.0,0.0009761753838120057,0.0003338901250865926,0.0045329147754860815
Otu83,0.00040556714520789683,3.533975814207224e-07,0.00028846198279097734,0.0,0.00042053037778562913,3.766674865346431e-07,0.008795295221110186
Otu17,0.0004518242397656043,0.042694861690203346,0.0011727898818207905,0.0037547966736989715,0.0002172197252245193,0.037519555228451885,0.0028684006756591884
