,Time,Subject,Assemblage,Value,log10Value
0,10,JX07,A1,1.0,0.0
1,10,JX08,A1,1.0,0.0
2,10,JX10,A1,1.0,0.0
3,18,JX07,A1,1.0,0.0
4,18,JX08,A1,1.0,0.0
5,18,JX10,A1,1.0,0.0
6,35,JX07,A1,1.0,0.0
7,35,JX08,A1,1.0,0.0
8,35,JX10,A1,1.0,0.0
9,43,JX07,A1,1.0,0.0
10,43,JX08,A1,1.0,0.0
11,43,JX10,A1,1.0,0.0
12,57,JX07,A1,1.0,0.0
13,57,JX08,A1,1.0,0.0
14,57,JX10,A1,1.0,0.0
15,65,JX07,A1,1.0,0.0
16,65,JX08,A1,1.0,0.0
17,65,JX10,A1,1.0,0.0
18,76,JX07,A1,1.0,0.0
19,76,JX08,A1,1.0,0.0
20,76,JX10,A1,1.0,0.0
