Otu,1,2,4,7,8,10,11
Otu15,0.0,0.01893550716340542,0.0022678812965750694,0.0010685946326702833,0.001862844219431281,0.019553078338503838,0.0026124371215701103
Otu81,0.0,0.0011709601385518909,7.82464849180542e-05,0.002101011574268341,0.004091966897249222,0.0,0.011963114142417908
Otu109,0.01692821830511093,0.006466586142778397,0.003476344747468829,0.0027931691147387028,0.0026139155961573124,0.005144432652741671,0.00429984787479043
Otu52,0.006023820489645004,0.027126293629407883,0.011972576379776001,0.008052959106862545,0.006815099623054266,0.023164518177509308,0.005767452996224165
Otu75,0.001320775132626295,0.0023419202771037817,0.005961535964161158,0.003711745608597994,0.001653991057537496,0.001713006990030408,0.005284312646836042
Otu13,0.1480908840894699,0.10783256590366364,0.05855263024568558,0.05527606979012489,0.06773827970027924,0.07887741178274155,0.0783839002251625
Otu369,0.0,0.0011709601385518909,0.0003517555887810886,3.973430284531787e-05,1.3300236787472386e-05,0.0002637871075421572,0.0
Otu135,0.0013486765092238784,0.001659085974097252,0.0003853662346955389,0.005300980061292648,0.0028981089126318693,0.00023823563242331147,0.017955653369426727
Otu44,0.0,0.003254901384934783,0.01149182952940464,0.0018500502919778228,0.0006755771464668214,0.0011968722101300955,5.986827454762533e-05
Otu10,0.11107537895441055,0.0568263977766037,0.1406618058681488,0.09279738366603851,0.06875625252723694,0.044982414692640305,0.04314238950610161
Otu20,0.030502088367938995,0.03160911425948143,0.057495180517435074,0.03963661193847656,0.03951721265912056,0.04027210548520088,0.050128042697906494
Otu546,0.0,0.0011709601385518909,0.0,0.0,0.0,0.0,0.0
Otu67,0.03335525095462799,0.020103340968489647,0.03232155740261078,0.018316812813282013,0.009520050138235092,0.009217952378094196,0.015716414898633957
Otu1292,0.0,0.007564317435026169,0.0,0.0,0.0,1.952150705619715e-05,0.0
Otu8,0.050724729895591736,0.09869857132434845,0.11118244379758835,0.028536435216665268,0.053090836852788925,0.07468067109584808,0.08536288142204285
Otu30,0.00861941184848547,0.010821034200489521,0.0033434389624744654,0.005431618541479111,0.0017563252476975322,0.005484007764607668,0.003893328132107854
Otu383,0.0008235739660449326,0.0023419202771037817,0.008711171336472034,0.00875982828438282,0.001632393104955554,0.0013136840425431728,0.01417867187410593
Otu59,0.018041156232357025,0.035236209630966187,0.015394390560686588,0.018001804128289223,0.012341946363449097,0.014092156663537025,0.014281275682151318
Otu31,0.016954276710748672,0.01740986667573452,0.026250436902046204,0.009791761636734009,0.015114502049982548,0.020697368308901787,0.03044806234538555
Otu4,0.02070576325058937,0.05698302015662193,0.014009670354425907,0.011880090460181236,0.002013110788539052,0.03405585139989853,0.004623508080840111
Otu62,0.0,0.0,0.0005977286491543055,0.0003409364144317806,0.00019114483438897878,0.0,0.01809312403202057
Otu95,0.00398405222222209,0.029605219140648842,0.011735377833247185,0.0163919385522604,0.006537097971886396,0.0036902748979628086,0.01912807859480381
Otu142,0.00525119062513113,0.003609845181927085,0.0025155465118587017,0.0012749051675200462,0.0008299280889332294,0.0032108891755342484,0.0044417604804039
Otu229,0.003583484096452594,0.001999783795326948,4.0387069020653144e-05,0.01079427357763052,0.00622131023555994,0.0032388800755143166,0.007039079442620277
Otu66,0.002222540555521846,0.02076541632413864,0.005803300999104977,0.0015181167982518673,0.0016022884519770741,0.001081082969903946,0.0026182453148066998
Otu47,0.022830652073025703,0.02806793712079525,0.027452152222394943,0.008759518153965473,0.011716554872691631,0.018196631222963333,0.01666654646396637
Otu43,0.005492368247359991,0.003822313854470849,0.007681265939027071,0.008099890314042568,0.018020708113908768,0.02470477670431137,0.02544187195599079
Otu50,0.0018627129029482603,0.005419942084699869,0.003058302216231823,0.00268276734277606,0.0008101115236058831,0.0024064432363957167,0.006123433820903301
Otu45,0.0017852088203653693,0.008150412701070309,0.0037114880979061127,0.0006436824914999306,0.008386921137571335,0.010112406685948372,0.0070510064251720905
